id_fato,id_aluno,id_disciplina,id_curso,id_tempo,nota,aprovado,reprovado,faltas,presencas,freq_percent
4211,1331,7,1,23,3.4,0,1,24,71,0.7473684210526316
4212,3405,3,1,17,5.7,1,0,29,71,0.71
4213,4110,3,1,36,5.1,1,0,26,45,0.6338028169014085
4214,4507,3,1,39,3.2,0,1,30,63,0.6774193548387096
4215,1861,12,3,99,4.4,0,1,8,89,0.9175257731958762
4216,1262,1,4,8,6.1,1,0,30,83,0.7345132743362832
4217,4903,10,4,53,6.3,1,0,21,78,0.7878787878787878
4218,2826,3,1,69,0.1,0,1,30,42,0.5833333333333334
4219,3953,12,3,85,8.4,1,0,2,73,0.9733333333333334
4220,4291,2,2,44,5.3,1,0,17,85,0.8333333333333334
4221,1348,3,1,59,5.9,1,0,6,63,0.9130434782608695
4222,3263,3,1,43,3.6,0,1,2,66,0.9705882352941176
4223,2716,5,2,25,2.6,0,1,23,97,0.8083333333333333
4224,3332,8,5,8,6.1,1,0,21,71,0.7717391304347826
4225,1878,9,6,78,2.1,0,1,18,46,0.71875
4226,752,13,6,20,8.1,1,0,2,46,0.9583333333333334
4227,160,2,2,72,7.9,1,0,25,45,0.6428571428571429
4228,1915,14,3,87,5.1,1,0,20,42,0.6774193548387096
4229,2966,11,3,19,0.2,0,1,6,61,0.9104477611940298
4230,4059,3,1,85,9.2,1,0,7,58,0.8923076923076924
4231,2203,1,4,33,8.6,1,0,17,76,0.8172043010752689
4232,246,3,1,12,4.5,0,1,25,68,0.7311827956989247
4233,1444,1,4,59,2.8,0,1,9,70,0.8860759493670886
4234,1069,14,3,84,7.4,1,0,4,70,0.9459459459459459
4235,3564,11,3,34,2.5,0,1,2,47,0.9591836734693877
4236,3870,3,1,22,5.6,1,0,24,87,0.7837837837837838
4237,3653,6,2,16,5.8,1,0,17,84,0.8316831683168316
4238,1104,14,3,82,8.0,1,0,28,81,0.7431192660550459
4239,4180,13,6,58,0.1,0,1,28,56,0.6666666666666666
4240,4331,6,2,77,3.5,0,1,6,73,0.9240506329113924
4241,4622,8,5,71,10.0,1,0,4,98,0.9607843137254902
4242,3073,2,2,78,8.5,1,0,13,98,0.8828828828828829
4243,4753,15,5,62,7.4,1,0,2,86,0.9772727272727273
4244,3273,9,6,58,7.0,1,0,28,62,0.6888888888888889
4245,2171,13,6,94,1.2,0,1,16,58,0.7837837837837838
4246,4087,7,1,22,5.9,1,0,20,56,0.7368421052631579
4247,4695,14,3,33,6.2,1,0,23,79,0.7745098039215687
4248,762,7,1,93,1.2,0,1,25,45,0.6428571428571429
4249,2,3,1,90,9.2,1,0,13,91,0.875
4250,2013,15,5,98,0.1,0,1,25,43,0.6323529411764706
4251,913,13,6,100,8.5,1,0,24,62,0.7209302325581395
4252,3995,4,1,94,0.1,0,1,11,49,0.8166666666666667
4253,1539,15,5,11,5.9,1,0,6,56,0.9032258064516129
4254,1721,12,3,63,3.1,0,1,30,94,0.7580645161290323
4255,3968,5,2,53,8.5,1,0,26,64,0.7111111111111111
4256,3110,6,2,39,1.5,0,1,28,78,0.7358490566037735
4257,4382,7,1,49,3.9,0,1,9,62,0.8732394366197183
4258,496,8,5,5,4.9,0,1,3,72,0.96
4259,516,5,2,35,7.2,1,0,5,44,0.8979591836734694
4260,214,3,1,87,0.0,0,1,23,42,0.6461538461538462
4261,739,7,1,61,2.9,0,1,27,59,0.686046511627907
4262,1718,7,1,90,0.9,0,1,7,60,0.8955223880597015
4263,1627,9,6,42,5.1,1,0,4,58,0.9354838709677419
4264,106,7,1,67,3.4,0,1,17,77,0.8191489361702128
4265,1708,12,3,67,7.3,1,0,21,52,0.7123287671232876
4266,2738,15,5,100,1.4,0,1,24,56,0.7
4267,3284,3,1,89,2.7,0,1,28,42,0.6
4268,1521,2,2,87,4.8,0,1,25,68,0.7311827956989247
4269,475,3,1,43,8.9,1,0,6,74,0.925
4270,1961,11,3,55,8.2,1,0,23,99,0.8114754098360656
4271,4757,8,5,100,4.5,0,1,3,94,0.9690721649484536
4272,139,10,4,78,9.3,1,0,21,100,0.8264462809917356
4273,1086,14,3,2,5.6,1,0,12,76,0.8636363636363636
4274,2986,9,6,94,1.6,0,1,20,63,0.7590361445783133
4275,515,8,5,91,2.8,0,1,3,57,0.95
4276,3029,6,2,74,7.9,1,0,5,62,0.9253731343283582
4277,1567,12,3,39,4.2,0,1,10,74,0.8809523809523809
4278,811,2,2,76,3.1,0,1,7,86,0.9247311827956989
4279,3376,2,2,31,4.9,0,1,14,60,0.8108108108108109
4280,1979,5,2,24,2.6,0,1,26,79,0.7523809523809524
4281,678,3,1,46,7.9,1,0,7,85,0.9239130434782609
4282,3110,9,6,45,5.5,1,0,29,67,0.6979166666666666
4283,2194,13,6,26,1.9,0,1,3,57,0.95
4284,3059,13,6,98,6.0,1,0,6,76,0.926829268292683
4285,1164,12,3,88,0.6,0,1,20,95,0.8260869565217391
4286,4059,8,5,8,5.3,1,0,6,78,0.9285714285714286
4287,2985,14,3,84,2.8,0,1,13,55,0.8088235294117647
4288,2644,2,2,49,0.3,0,1,16,98,0.8596491228070176
4289,2547,12,3,12,6.4,1,0,8,63,0.8873239436619719
4290,2077,9,6,25,0.5,0,1,6,74,0.925
4291,3572,1,4,95,4.2,0,1,22,63,0.7411764705882353
4292,718,3,1,69,1.2,0,1,2,73,0.9733333333333334
4293,2228,1,4,63,3.9,0,1,15,55,0.7857142857142857
4294,4668,1,4,38,5.7,1,0,0,68,1.0
4295,4484,15,5,23,3.1,0,1,6,65,0.9154929577464789
4296,1024,15,5,52,0.0,0,1,13,94,0.8785046728971962
4297,1633,1,4,23,3.6,0,1,26,55,0.6790123456790124
4298,3179,14,3,96,7.2,1,0,12,90,0.8823529411764706
4299,4504,15,5,20,6.7,1,0,1,64,0.9846153846153847
4300,1719,12,3,67,6.3,1,0,26,58,0.6904761904761905
4301,3558,7,1,9,1.1,0,1,9,99,0.9166666666666666
4302,2959,4,1,68,9.1,1,0,12,69,0.8518518518518519
4303,4664,9,6,77,4.5,0,1,13,59,0.8194444444444444
4304,2322,4,1,30,0.9,0,1,5,60,0.9230769230769231
4305,2260,8,5,87,3.7,0,1,0,75,1.0
4306,190,1,4,59,6.2,1,0,21,70,0.7692307692307693
4307,3244,3,1,24,2.8,0,1,9,98,0.9158878504672897
4308,594,10,4,69,7.2,1,0,23,43,0.6515151515151515
4309,1208,6,2,3,4.9,0,1,17,90,0.8411214953271028
4310,2626,4,1,57,2.1,0,1,24,80,0.7692307692307693
4311,1953,6,2,1,9.6,1,0,28,51,0.6455696202531646
4312,104,7,1,62,7.2,1,0,21,49,0.7
4313,1649,11,3,71,7.8,1,0,29,69,0.7040816326530612
4314,4333,2,2,33,4.2,0,1,12,89,0.8811881188118812
4315,4003,7,1,61,0.8,0,1,18,73,0.8021978021978022
4316,2008,9,6,51,3.1,0,1,17,74,0.8131868131868132
4317,3873,9,6,89,8.2,1,0,30,72,0.7058823529411765
4318,3947,12,3,97,7.8,1,0,6,72,0.9230769230769231
4319,530,14,3,20,5.7,1,0,12,63,0.84
4320,4017,14,3,54,9.3,1,0,1,81,0.9878048780487805
4321,1112,5,2,76,1.0,0,1,4,97,0.9603960396039604
4322,2526,7,1,73,9.6,1,0,5,63,0.9264705882352942
4323,4922,11,3,49,7.7,1,0,2,67,0.9710144927536232
4324,3488,5,2,2,0.8,0,1,8,75,0.9036144578313253
4325,4806,1,4,76,7.0,1,0,3,85,0.9659090909090909
4326,1794,1,4,88,1.8,0,1,17,70,0.8045977011494253
4327,4170,15,5,29,9.2,1,0,5,81,0.9418604651162791
4328,503,13,6,55,8.2,1,0,20,82,0.803921568627451
4329,3596,12,3,12,3.1,0,1,27,88,0.7652173913043478
4330,3932,11,3,8,9.6,1,0,24,45,0.6521739130434783
4331,1088,9,6,53,7.7,1,0,25,45,0.6428571428571429
4332,2038,12,3,19,1.2,0,1,29,71,0.71
4333,2802,14,3,22,10.0,1,0,5,84,0.9438202247191011
4334,4197,5,2,29,7.2,1,0,13,52,0.8
4335,1519,14,3,19,9.1,1,0,30,44,0.5945945945945946
4336,3948,1,4,86,3.5,0,1,29,43,0.5972222222222222
4337,3622,6,2,59,7.3,1,0,0,57,1.0
4338,3956,14,3,73,6.4,1,0,18,57,0.76
4339,529,3,1,100,3.8,0,1,4,75,0.9493670886075949
4340,4279,8,5,73,4.5,0,1,11,87,0.8877551020408163
4341,1933,3,1,54,7.8,1,0,24,95,0.7983193277310925
4342,3153,7,1,60,6.0,1,0,3,66,0.9565217391304348
4343,4229,15,5,90,3.9,0,1,3,74,0.961038961038961
4344,817,12,3,35,4.7,0,1,12,93,0.8857142857142857
4345,1129,3,1,22,0.9,0,1,24,96,0.8
4346,3717,11,3,11,1.0,0,1,28,76,0.7307692307692307
4347,2933,3,1,53,7.9,1,0,11,52,0.8253968253968254
4348,1647,1,4,51,8.2,1,0,27,68,0.7157894736842105
4349,1794,10,4,94,3.2,0,1,9,56,0.8615384615384616
4350,3900,12,3,43,3.6,0,1,13,73,0.8488372093023255
4351,1121,15,5,42,8.5,1,0,8,50,0.8620689655172413
4352,3838,11,3,63,8.7,1,0,3,96,0.9696969696969697
4353,4608,13,6,43,6.5,1,0,2,67,0.9710144927536232
4354,4367,11,3,60,10.0,1,0,1,41,0.9761904761904762
4355,522,13,6,72,2.7,0,1,8,62,0.8857142857142857
4356,3525,5,2,81,9.9,1,0,22,42,0.65625
4357,1833,6,2,52,4.4,0,1,13,47,0.7833333333333333
4358,606,6,2,54,2.8,0,1,1,60,0.9836065573770492
4359,4408,8,5,28,3.1,0,1,5,84,0.9438202247191011
4360,1477,6,2,25,9.9,1,0,12,99,0.8918918918918919
4361,942,11,3,68,1.2,0,1,14,89,0.8640776699029126
4362,2019,2,2,33,9.0,1,0,1,79,0.9875
4363,287,12,3,23,0.5,0,1,12,72,0.8571428571428571
4364,625,9,6,28,4.3,0,1,3,48,0.9411764705882353
4365,2051,9,6,80,6.7,1,0,25,46,0.647887323943662
4366,2007,13,6,64,2.1,0,1,17,87,0.8365384615384616
4367,4010,12,3,20,2.5,0,1,1,88,0.9887640449438202
4368,261,13,6,18,3.0,0,1,7,49,0.875
4369,2106,1,4,44,0.4,0,1,24,57,0.7037037037037037
4370,4715,2,2,13,2.5,0,1,17,43,0.7166666666666667
4371,4443,2,2,83,5.6,1,0,7,70,0.9090909090909091
4372,4685,8,5,88,10.0,1,0,27,49,0.6447368421052632
4373,2301,14,3,81,8.0,1,0,2,97,0.9797979797979798
4374,3676,5,2,24,9.4,1,0,21,95,0.8189655172413793
4375,3392,15,5,41,2.5,0,1,17,61,0.782051282051282
4376,927,14,3,7,1.1,0,1,28,48,0.631578947368421
4377,520,13,6,84,7.5,1,0,25,54,0.6835443037974683
4378,1664,5,2,6,4.5,0,1,2,56,0.9655172413793104
4379,1469,7,1,87,7.6,1,0,12,55,0.8208955223880597
4380,1409,15,5,63,3.1,0,1,6,96,0.9411764705882353
4381,2166,9,6,61,3.2,0,1,21,55,0.7236842105263158
4382,2669,11,3,44,8.9,1,0,28,71,0.7171717171717171
4383,4420,13,6,58,6.3,1,0,23,77,0.77
4384,4791,7,1,32,1.6,0,1,7,73,0.9125
4385,3583,7,1,39,1.7,0,1,30,69,0.696969696969697
4386,2138,11,3,20,9.4,1,0,8,59,0.8805970149253731
4387,735,14,3,93,4.4,0,1,11,53,0.828125
4388,4896,12,3,55,8.5,1,0,14,63,0.8181818181818182
4389,1799,7,1,18,8.6,1,0,24,40,0.625
4390,1161,15,5,63,2.3,0,1,10,75,0.8823529411764706
4391,517,1,4,57,8.1,1,0,18,43,0.7049180327868853
4392,1225,5,2,63,8.6,1,0,13,70,0.8433734939759037
4393,46,15,5,90,4.7,0,1,21,70,0.7692307692307693
4394,298,3,1,100,0.7,0,1,15,98,0.8672566371681416
4395,2125,13,6,47,8.5,1,0,26,42,0.6176470588235294
4396,657,11,3,35,7.4,1,0,20,89,0.8165137614678899
4397,1149,4,1,36,6.6,1,0,24,78,0.7647058823529411
4398,4621,4,1,16,5.3,1,0,10,82,0.8913043478260869
4399,3612,6,2,37,1.9,0,1,14,43,0.7543859649122807
4400,3518,8,5,72,2.0,0,1,12,71,0.8554216867469879
4401,3486,15,5,3,6.8,1,0,18,67,0.788235294117647
4402,4260,15,5,95,7.5,1,0,18,79,0.8144329896907216
4403,1032,13,6,67,3.8,0,1,22,43,0.6615384615384615
4404,4377,3,1,42,7.8,1,0,28,54,0.6585365853658537
4405,289,1,4,45,2.7,0,1,2,64,0.9696969696969697
4406,3645,12,3,1,2.7,0,1,8,94,0.9215686274509803
4407,4610,3,1,22,8.7,1,0,8,43,0.8431372549019608
4408,3571,14,3,56,7.1,1,0,0,89,1.0
4409,3318,5,2,6,9.5,1,0,8,64,0.8888888888888888
4410,1314,8,5,68,5.5,1,0,24,85,0.7798165137614679
4411,3484,7,1,26,5.2,1,0,0,53,1.0
4412,1604,2,2,25,8.5,1,0,24,70,0.7446808510638298
4413,3009,9,6,89,4.6,0,1,1,69,0.9857142857142858
4414,3708,7,1,57,4.4,0,1,11,74,0.8705882352941177
4415,1973,2,2,27,6.7,1,0,20,45,0.6923076923076923
4416,1184,10,4,63,5.1,1,0,30,61,0.6703296703296703
4417,1249,10,4,55,9.9,1,0,16,82,0.8367346938775511
4418,1781,10,4,71,5.1,1,0,22,84,0.7924528301886793
4419,3344,2,2,91,1.1,0,1,6,77,0.927710843373494
4420,2929,6,2,35,2.3,0,1,1,60,0.9836065573770492
4421,2194,15,5,85,6.7,1,0,12,92,0.8846153846153846
4422,1513,6,2,47,7.1,1,0,1,90,0.989010989010989
4423,4193,14,3,10,9.9,1,0,15,93,0.8611111111111112
4424,4138,7,1,77,4.9,0,1,29,83,0.7410714285714286
4425,1223,13,6,71,5.3,1,0,30,69,0.696969696969697
4426,1842,7,1,4,3.6,0,1,24,44,0.6470588235294118
4427,16,11,3,26,3.5,0,1,6,62,0.9117647058823529
4428,4606,4,1,79,10.0,1,0,10,48,0.8275862068965517
4429,2649,9,6,8,0.5,0,1,29,92,0.7603305785123967
4430,4644,7,1,25,0.9,0,1,1,89,0.9888888888888889
4431,260,10,4,69,7.2,1,0,12,55,0.8208955223880597
4432,1618,12,3,10,9.2,1,0,12,91,0.883495145631068
4433,2841,10,4,29,9.7,1,0,6,91,0.9381443298969072
4434,2601,1,4,12,0.3,0,1,6,73,0.9240506329113924
4435,344,1,4,52,1.0,0,1,19,61,0.7625
4436,4103,13,6,88,4.7,0,1,0,47,1.0
4437,4935,3,1,39,6.6,1,0,27,47,0.6351351351351351
4438,4576,10,4,21,2.4,0,1,17,51,0.75
4439,1246,3,1,38,4.6,0,1,11,81,0.8804347826086957
4440,2671,12,3,16,3.2,0,1,10,96,0.9056603773584906
4441,1302,9,6,47,2.8,0,1,24,77,0.7623762376237624
4442,2907,10,4,67,4.4,0,1,2,45,0.9574468085106383
4443,3355,11,3,78,8.1,1,0,0,48,1.0
4444,961,4,1,67,4.2,0,1,12,91,0.883495145631068
4445,573,11,3,83,1.0,0,1,29,86,0.7478260869565218
4446,4450,4,1,73,3.1,0,1,19,71,0.7888888888888889
4447,2626,3,1,95,4.9,0,1,21,46,0.6865671641791045
4448,1182,10,4,87,9.6,1,0,28,40,0.5882352941176471
4449,2300,3,1,37,0.2,0,1,26,51,0.6623376623376623
4450,4079,5,2,49,1.1,0,1,16,47,0.746031746031746
4451,3474,14,3,40,3.0,0,1,6,80,0.9302325581395349
4452,3881,4,1,4,6.1,1,0,1,77,0.9871794871794872
4453,263,7,1,23,6.2,1,0,30,86,0.7413793103448276
4454,681,14,3,94,2.3,0,1,1,56,0.9824561403508771
4455,819,1,4,83,8.9,1,0,28,94,0.7704918032786885
4456,433,7,1,30,2.2,0,1,8,69,0.8961038961038961
4457,3232,8,5,26,0.2,0,1,23,79,0.7745098039215687
4458,850,7,1,38,9.4,1,0,2,95,0.979381443298969
4459,612,6,2,72,6.9,1,0,6,97,0.941747572815534
4460,319,9,6,80,4.2,0,1,26,69,0.7263157894736842
4461,2057,7,1,32,0.8,0,1,30,87,0.7435897435897436
4462,4713,5,2,44,7.7,1,0,26,81,0.7570093457943925
4463,1633,12,3,55,1.3,0,1,3,78,0.9629629629629629
4464,73,4,1,53,0.7,0,1,12,99,0.8918918918918919
4465,2744,5,2,29,5.1,1,0,8,47,0.8545454545454545
4466,1057,7,1,29,1.6,0,1,24,81,0.7714285714285715
4467,3426,3,1,30,4.8,0,1,24,87,0.7837837837837838
4468,3416,4,1,35,3.3,0,1,18,64,0.7804878048780488
4469,1339,14,3,56,2.0,0,1,11,94,0.8952380952380953
4470,1697,6,2,17,7.0,1,0,21,92,0.8141592920353983
4471,1374,8,5,90,4.6,0,1,27,73,0.73
4472,307,8,5,55,4.0,0,1,29,89,0.7542372881355932
4473,382,15,5,99,8.8,1,0,24,66,0.7333333333333333
4474,2616,15,5,40,3.5,0,1,23,87,0.7909090909090909
4475,4696,3,1,82,8.8,1,0,10,57,0.8507462686567164
4476,2328,10,4,44,7.4,1,0,2,68,0.9714285714285714
4477,3532,5,2,22,9.4,1,0,24,77,0.7623762376237624
4478,1971,3,1,62,2.4,0,1,8,74,0.9024390243902439
4479,4465,13,6,61,4.2,0,1,0,95,1.0
4480,464,11,3,41,6.2,1,0,26,74,0.74
4481,1163,15,5,61,9.3,1,0,24,66,0.7333333333333333
4482,4891,1,4,71,4.6,0,1,3,53,0.9464285714285714
4483,735,12,3,79,4.6,0,1,29,72,0.7128712871287128
4484,2827,9,6,7,1.5,0,1,25,40,0.6153846153846154
4485,4257,3,1,7,9.2,1,0,22,82,0.7884615384615384
4486,3298,5,2,50,9.3,1,0,29,88,0.7521367521367521
4487,1063,9,6,67,6.8,1,0,6,66,0.9166666666666666
4488,4240,6,2,63,5.3,1,0,1,86,0.9885057471264368
4489,733,6,2,97,5.2,1,0,8,55,0.873015873015873
4490,1763,13,6,79,7.8,1,0,17,98,0.8521739130434782
4491,4509,11,3,11,6.5,1,0,16,67,0.8072289156626506
4492,4739,7,1,61,3.3,0,1,0,59,1.0
4493,2456,7,1,35,6.3,1,0,6,85,0.9340659340659341
4494,421,8,5,64,1.8,0,1,1,100,0.9900990099009901
4495,3826,11,3,66,0.5,0,1,24,51,0.68
4496,4466,3,1,90,4.6,0,1,7,76,0.9156626506024096
4497,4363,1,4,75,7.8,1,0,28,88,0.7586206896551724
4498,4384,12,3,66,7.7,1,0,30,76,0.7169811320754716
4499,2724,4,1,62,4.6,0,1,14,85,0.8585858585858586
4500,3196,10,4,27,0.3,0,1,28,89,0.7606837606837606
4501,2781,14,3,10,0.4,0,1,11,74,0.8705882352941177
4502,1777,8,5,71,8.6,1,0,19,100,0.8403361344537815
4503,4201,7,1,6,0.6,0,1,11,95,0.8962264150943396
4504,2452,3,1,47,0.7,0,1,16,67,0.8072289156626506
4505,4250,10,4,7,8.1,1,0,11,62,0.8493150684931506
4506,144,8,5,61,5.1,1,0,8,54,0.8709677419354839
4507,4754,10,4,48,6.6,1,0,21,41,0.6612903225806451
4508,4967,15,5,13,5.3,1,0,9,79,0.8977272727272727
4509,4329,15,5,85,2.1,0,1,1,93,0.9893617021276596
4510,1387,7,1,99,3.5,0,1,28,73,0.7227722772277227
4511,3922,10,4,5,8.8,1,0,19,68,0.7816091954022989
4512,1820,1,4,96,6.7,1,0,22,68,0.7555555555555555
4513,3621,8,5,72,1.1,0,1,17,87,0.8365384615384616
4514,4509,2,2,32,0.4,0,1,14,61,0.8133333333333334
4515,2211,2,2,3,0.1,0,1,3,66,0.9565217391304348
4516,4794,10,4,50,10.0,1,0,2,99,0.9801980198019802
4517,1676,10,4,23,2.0,0,1,28,47,0.6266666666666667
4518,3294,6,2,11,2.6,0,1,4,80,0.9523809523809523
4519,2058,4,1,19,6.1,1,0,30,98,0.765625
4520,1307,11,3,80,1.5,0,1,22,89,0.8018018018018018
4521,2513,1,4,55,2.9,0,1,6,54,0.9
4522,4472,5,2,47,1.6,0,1,9,68,0.8831168831168831
4523,4976,13,6,79,9.2,1,0,24,56,0.7
4524,876,10,4,60,2.0,0,1,29,68,0.7010309278350515
4525,883,9,6,70,8.5,1,0,29,51,0.6375
4526,4251,6,2,27,2.3,0,1,4,52,0.9285714285714286
4527,840,10,4,45,1.2,0,1,3,84,0.9655172413793104
4528,2701,5,2,82,5.3,1,0,14,74,0.8409090909090909
4529,4973,8,5,6,5.2,1,0,9,89,0.9081632653061225
4530,3157,8,5,34,0.6,0,1,19,40,0.6779661016949152
4531,3113,2,2,35,2.2,0,1,26,89,0.7739130434782608
4532,3111,11,3,81,2.5,0,1,2,100,0.9803921568627451
4533,205,9,6,20,2.4,0,1,20,95,0.8260869565217391
4534,581,2,2,16,8.8,1,0,0,73,1.0
4535,1530,13,6,38,6.8,1,0,27,72,0.7272727272727273
4536,3438,11,3,12,6.4,1,0,9,45,0.8333333333333334
4537,3356,4,1,46,3.4,0,1,26,89,0.7739130434782608
4538,2822,8,5,65,5.2,1,0,30,45,0.6
4539,2311,6,2,99,8.6,1,0,14,58,0.8055555555555556
4540,3925,4,1,45,3.4,0,1,29,69,0.7040816326530612
4541,4333,11,3,83,3.2,0,1,12,70,0.8536585365853658
4542,640,7,1,29,3.0,0,1,26,57,0.6867469879518072
4543,4093,8,5,73,5.5,1,0,7,52,0.8813559322033898
4544,676,13,6,97,0.8,0,1,14,96,0.8727272727272727
4545,2829,8,5,48,2.5,0,1,30,81,0.7297297297297297
4546,2403,14,3,42,2.0,0,1,26,43,0.6231884057971014
4547,4081,5,2,86,5.0,1,0,3,53,0.9464285714285714
4548,622,5,2,28,9.3,1,0,13,76,0.8539325842696629
4549,1237,14,3,53,0.8,0,1,21,48,0.6956521739130435
4550,4312,15,5,99,1.7,0,1,21,82,0.7961165048543689
4551,3815,11,3,78,8.8,1,0,7,42,0.8571428571428571
4552,3621,11,3,48,0.5,0,1,14,61,0.8133333333333334
4553,3821,12,3,8,7.8,1,0,20,68,0.7727272727272727
4554,2498,11,3,16,2.6,0,1,3,71,0.9594594594594594
4555,2523,15,5,42,0.3,0,1,21,92,0.8141592920353983
4556,807,11,3,43,6.0,1,0,24,79,0.7669902912621359
4557,2030,2,2,71,3.7,0,1,28,88,0.7586206896551724
4558,598,10,4,93,4.4,0,1,26,45,0.6338028169014085
4559,3289,5,2,33,7.9,1,0,14,74,0.8409090909090909
4560,2674,14,3,71,5.7,1,0,23,56,0.7088607594936709
4561,1609,10,4,60,7.6,1,0,12,50,0.8064516129032258
4562,684,12,3,99,7.2,1,0,0,72,1.0
4563,4642,14,3,90,7.9,1,0,23,71,0.7553191489361702
4564,2144,9,6,99,3.6,0,1,23,85,0.7870370370370371
4565,2541,15,5,22,0.4,0,1,23,93,0.8017241379310345
4566,2442,12,3,94,8.6,1,0,21,47,0.6911764705882353
4567,1918,15,5,74,7.0,1,0,20,88,0.8148148148148148
4568,2736,2,2,78,0.1,0,1,15,68,0.8192771084337349
4569,1008,9,6,56,7.0,1,0,7,40,0.851063829787234
4570,4274,6,2,96,9.8,1,0,12,51,0.8095238095238095
4571,3101,3,1,29,6.2,1,0,5,57,0.9193548387096774
4572,709,6,2,12,2.4,0,1,9,82,0.9010989010989011
4573,338,2,2,60,2.7,0,1,21,83,0.7980769230769231
4574,3786,2,2,27,6.4,1,0,13,56,0.8115942028985508
4575,634,3,1,42,9.8,1,0,28,91,0.7647058823529411
4576,2202,2,2,67,5.9,1,0,10,41,0.803921568627451
4577,4281,15,5,15,6.8,1,0,12,57,0.8260869565217391
4578,4527,8,5,89,8.0,1,0,6,96,0.9411764705882353
4579,4890,8,5,82,5.6,1,0,12,60,0.8333333333333334
4580,836,8,5,74,2.1,0,1,17,81,0.826530612244898
4581,2904,15,5,100,7.0,1,0,4,63,0.9402985074626866
4582,1180,11,3,59,8.2,1,0,21,68,0.7640449438202247
4583,88,5,2,98,3.8,0,1,14,45,0.7627118644067796
4584,3746,4,1,82,4.4,0,1,14,80,0.851063829787234
4585,549,6,2,59,7.6,1,0,20,68,0.7727272727272727
4586,1461,10,4,87,2.3,0,1,12,40,0.7692307692307693
4587,4416,13,6,74,7.1,1,0,24,45,0.6521739130434783
4588,1453,1,4,77,8.8,1,0,16,50,0.7575757575757576
4589,4743,7,1,27,8.2,1,0,10,88,0.8979591836734694
4590,1899,3,1,43,5.0,1,0,29,75,0.7211538461538461
4591,4279,15,5,64,0.1,0,1,23,48,0.676056338028169
4592,1094,2,2,19,8.9,1,0,30,56,0.6511627906976745
4593,2096,13,6,53,8.5,1,0,24,90,0.7894736842105263
4594,2551,2,2,95,4.2,0,1,3,82,0.9647058823529412
4595,3116,7,1,80,6.6,1,0,8,61,0.8840579710144928
4596,4657,5,2,65,2.1,0,1,23,41,0.640625
4597,3905,5,2,12,2.2,0,1,18,93,0.8378378378378378
4598,964,12,3,38,6.9,1,0,8,84,0.9130434782608695
4599,1062,3,1,66,5.8,1,0,8,53,0.8688524590163934
4600,2107,8,5,52,9.2,1,0,18,67,0.788235294117647
4601,797,2,2,98,6.7,1,0,3,92,0.968421052631579
4602,1945,10,4,51,0.4,0,1,17,52,0.7536231884057971
4603,4238,10,4,17,0.7,0,1,13,86,0.8686868686868687
4604,1266,12,3,93,9.3,1,0,22,92,0.8070175438596491
4605,2278,2,2,49,3.7,0,1,29,70,0.7070707070707071
4606,1623,9,6,85,6.8,1,0,17,85,0.8333333333333334
4607,98,6,2,56,0.7,0,1,30,64,0.6808510638297872
4608,1351,2,2,59,6.9,1,0,10,66,0.868421052631579
4609,1522,7,1,77,9.9,1,0,6,54,0.9
4610,4577,4,1,94,7.6,1,0,2,49,0.9607843137254902
4611,2508,14,3,54,7.3,1,0,12,93,0.8857142857142857
4612,4085,8,5,94,7.8,1,0,26,68,0.723404255319149
4613,4716,14,3,69,5.5,1,0,18,41,0.6949152542372882
4614,22,11,3,65,3.0,0,1,20,53,0.726027397260274
4615,4205,15,5,36,5.6,1,0,3,63,0.9545454545454546
4616,4989,7,1,77,8.2,1,0,17,97,0.8508771929824561
4617,844,4,1,17,1.7,0,1,2,50,0.9615384615384616
4618,2336,10,4,47,2.7,0,1,29,83,0.7410714285714286
4619,1358,10,4,73,0.2,0,1,4,61,0.9384615384615385
4620,1752,7,1,14,3.1,0,1,7,93,0.93
4621,4286,11,3,2,3.4,0,1,28,60,0.6818181818181818
4622,4134,10,4,43,7.7,1,0,23,51,0.6891891891891891
4623,3673,8,5,67,7.8,1,0,28,54,0.6585365853658537
4624,2394,1,4,37,8.5,1,0,13,100,0.8849557522123894
4625,3431,6,2,8,2.9,0,1,13,92,0.8761904761904762
4626,2015,9,6,23,7.0,1,0,5,54,0.9152542372881356
4627,1381,7,1,54,5.4,1,0,17,64,0.7901234567901234
4628,3208,4,1,89,0.8,0,1,5,80,0.9411764705882353
4629,3983,2,2,57,4.4,0,1,14,58,0.8055555555555556
4630,3545,7,1,22,8.1,1,0,24,99,0.8048780487804879
4631,315,15,5,25,3.4,0,1,22,64,0.7441860465116279
4632,506,10,4,34,2.7,0,1,12,79,0.8681318681318682
4633,4029,9,6,75,3.7,0,1,11,43,0.7962962962962963
4634,410,5,2,61,6.2,1,0,27,49,0.6447368421052632
4635,3349,3,1,47,4.5,0,1,30,100,0.7692307692307693
4636,3986,7,1,16,6.4,1,0,20,75,0.7894736842105263
4637,1199,10,4,52,5.6,1,0,27,96,0.7804878048780488
4638,4568,13,6,10,9.6,1,0,28,100,0.78125
4639,1154,9,6,9,0.0,0,1,14,95,0.8715596330275229
4640,879,8,5,81,4.0,0,1,17,49,0.7424242424242424
4641,948,6,2,51,8.2,1,0,10,72,0.8780487804878049
4642,4486,7,1,71,0.2,0,1,5,98,0.9514563106796117
